N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,L2 10 10 10 16 224 10,,,,,,,,,,,,,,
20,,,L2 20 20 20 16 112 20,,,,,,,,,,,,,,
30,,,L2 30 30 30 16 75 30,,,,,,,,,,,,,,
40,,,L2 40 40 40 16 56 40,,,,,,,,,,,,,,
50,,,L2 50 50 50 16 45 50,,,,,,,,,,,,,,
60,,,L2 60 60 60 16 37 60,,,,,,,,,,,,,,
70,,,L2 70 70 70 16 32 70,,,,,,,,,,,,,,
80,,,L2 80 80 80 16 28 80,,,,,,,,,,,,,,
90,,,L2 90 90 90 16 25 90,,,,,,,,,,,,,,
100,,,L2 100 100 100 16 22 100,,,,,,,,,,,,,,
110,,,L2 110 110 110 16 20 110,,,,,,,,,,,,,,
120,,,L2 120 120 120 16 19 120,,,,,,,,,,,,,,
130,,,L2 130 130 130 16 17 130,,,,,,,,,,,,,,
140,,,L2 140 140 140 16 16 140,,,,,,,,,,,,,,
150,,,L2 150 150 150 16 15 150,,,,,,,,,,,,,,
160,,,L2 160 160 160 16 14 160,,,,,,,,,,,,,,
170,,,L2 170 170 170 16 13 170,,,,,,,,,,,,,,
180,,,L2 180 180 180 16 13 180,,,,,,,,,,,,,,
190,,,L2 190 190 190 16 12 190,,,,,,,,,,,,,,
200,,,L2 200 200 200 16 12 190,,,,,,,,,,,,,,
210,,,L2 210 210 210 16 12 190,,,,,,,,,,,,,,
220,,,L2 220 220 220 16 12 190,,,,,,,,,,,,,,
230,,,L2 230 230 230 16 12 190,,,,,,,,,,,,,,
240,,,L2 240 240 240 16 12 190,,,,,,,,,,,,,,
250,,,L2 250 250 250 16 12 190,,,,,,,,,,,,,,
260,,,L2 260 260 260 16 12 190,,,,,,,,,,,,,,
270,,,L2 270 270 270 16 12 190,,,,,,,,,,,,,,
280,,,L2 280 280 280 16 12 190,,,,,,,,,,,,,,
290,,,L2 290 290 290 16 12 190,,,,,,,,,,,,,,
300,,,L2 300 300 300 16 12 190,,,,,,,,,,,,,,
310,,,L2 310 310 310 16 12 190,,,,,,,,,,,,,,
320,,,L2 320 320 320 16 12 190,,,,,,,,,,,,,,
330,,,L2 330 330 330 16 12 190,,,,,,,,,,,,,,
340,,,L2 340 340 340 16 12 190,,,,,,,,,,,,,,
350,,,L2 350 350 350 16 12 190,,,,,,,,,,,,,,
360,,,L2 360 360 360 16 12 190,,,,,,,,,,,,,,
370,,,L2 370 370 370 16 12 190,,,,,,,,,,,,,,
380,,,L2 380 380 380 16 12 190,,,,,,,,,,,,,,
390,,,L2 390 390 390 16 12 190,,,,,,,,,,,,,,
400,,,L2 400 400 400 16 12 190,,,,,,,,,,,,,,
410,,,L2 410 410 410 16 12 190,,,,,,,,,,,,,,
420,,,L2 420 420 420 16 12 190,,,,,,,,,,,,,,
430,,,L2 430 430 430 16 12 190,,,,,,,,,,,,,,
440,,,L2 440 440 440 16 12 190,,,,,,,,,,,,,,
450,,,L2 450 450 450 16 12 190,,,,,,,,,,,,,,
460,,,L2 460 460 460 16 12 190,,,,,,,,,,,,,,
470,,,L2 470 470 470 16 12 190,,,,,,,,,,,,,,
480,,,L2 480 480 480 16 12 190,,,,,,,,,,,,,,
490,,,L2 490 490 490 16 12 190,,,,,,,,,,,,,,
500,,,L2 500 500 500 16 12 190,,,,,,,,,,,,,,
510,,,L2 510 510 510 16 12 190,,,,,,,,,,,,,,
520,,,L2 520 520 520 16 12 190,,,,,,,,,,,,,,
530,,,L2 530 530 530 16 12 190,,,,,,,,,,,,,,
540,,,L2 540 540 540 16 12 190,,,,,,,,,,,,,,
550,,,L2 550 550 550 16 12 190,,,,,,,,,,,,,,
560,,,L2 560 560 560 16 12 190,,,,,,,,,,,,,,
570,,,L2 570 570 570 16 12 190,,,,,,,,,,,,,,
580,,,L2 580 580 580 16 12 190,,,,,,,,,,,,,,
590,,,L2 590 590 590 16 12 190,,,,,,,,,,,,,,
600,,,L2 600 600 600 16 12 190,,,,,,,,,,,,,,
610,,,L2 610 610 610 16 12 190,,,,,,,,,,,,,,
620,,,L2 620 620 620 16 12 190,,,,,,,,,,,,,,
630,,,L2 630 630 630 16 12 190,,,,,,,,,,,,,,
640,,,L2 640 640 640 16 12 190,,,,,,,,,,,,,,
650,,,L2 650 650 650 16 12 190,,,,,,,,,,,,,,
660,,,L2 660 660 660 16 12 190,,,,,,,,,,,,,,
670,,,L2 670 670 670 16 12 190,,,,,,,,,,,,,,
680,,,L2 680 680 680 16 12 190,,,,,,,,,,,,,,
690,,,L2 690 690 690 16 12 190,,,,,,,,,,,,,,
700,,,L2 700 700 700 16 12 190,,,,,,,,,,,,,,
710,,,L2 710 710 710 16 12 190,,,,,,,,,,,,,,
720,,,L2 720 720 720 16 12 190,,,,,,,,,,,,,,
730,,,L2 730 730 730 16 12 190,,,,,,,,,,,,,,
740,,,L2 740 740 740 16 12 190,,,,,,,,,,,,,,
750,,,L2 750 750 750 16 12 190,,,,,,,,,,,,,,
760,,,L2 760 760 760 16 12 190,,,,,,,,,,,,,,
770,,,L2 770 770 770 16 12 190,,,,,,,,,,,,,,
780,,,L2 780 780 780 16 12 190,,,,,,,,,,,,,,
790,,,L2 790 790 790 16 12 190,,,,,,,,,,,,,,
800,,,L2 800 800 800 16 12 190,,,,,,,,,,,,,,
810,,,L2 810 810 810 16 12 190,,,,,,,,,,,,,,
820,,,L2 820 820 820 16 12 190,,,,,,,,,,,,,,
